# SYNTHETIC DATA generated by scripts/make_sample_data.py (seed 20260912). Not real market prices.
Date,Open,High,Low,Close,Volume
2025-12-27,49091.03,50192.8,48950.17,49856.82,23806
2025-12-28,50002.63,50802.13,48230.31,48394.03,39458
2025-12-29,48240.86,49473.36,48116.53,49213.44,31366
2025-12-30,49418.27,49811.62,46695.28,46855.99,26051
2025-12-31,46792.3,47434.57,46584.27,47182.75,27593
2026-01-01,47235.36,47287.17,46859.69,47024.31,42669
2026-01-02,47044.01,47522.3,46619.19,46902.98,25784
2026-01-03,46900.88,47158.37,46307.46,46322.96,43129
2026-01-04,46200.32,46484.64,45805.71,46224.2,42914
2026-01-05,46306.01,46530.76,45844.72,46515.08,22455
2026-01-06,46368.08,48151.69,46078.01,47646.27,16639
2026-01-07,47555.68,48667.32,47493.59,48525.51,34592
2026-01-08,48765.07,48834.22,45578.28,45590.49,18560
2026-01-09,45661.44,47882.26,45582.89,47757.13,32290
2026-01-10,47851.59,48156.42,46733.31,46922.44,22969
2026-01-11,47137.81,47152.52,44289.62,44655.81,43991
2026-01-12,44655.35,46275.4,44276.14,46210.28,28877
2026-01-13,46358.65,46432.1,44094.57,44520.28,27946
2026-01-14,44484.18,44918.79,44144.9,44479.86,23740
2026-01-15,44473.34,45347.5,43849.75,45165.95,33123
2026-01-16,45414.85,46238.51,45183.21,45709.14,38649
2026-01-17,45524.05,45705.67,44752.47,44914.95,27583
2026-01-18,44958.95,46666.05,44720.16,46393.61,29124
2026-01-19,46510.89,46767.46,43891.86,44019.83,27715
2026-01-20,43855.74,44063.48,43661.56,43859.54,51947
2026-01-21,43804.69,43816.63,43104.04,43212.76,26460
2026-01-22,43258.42,43413.34,40151.63,40575.07,46402
2026-01-23,40717.08,41981.38,40632.61,41732.95,35973
2026-01-24,41703.48,41915.25,40240.82,40465.59,38845
2026-01-25,40481.87,40529.97,40091.96,40513.35,40464
2026-01-26,40774.94,41270.69,39477.43,39740.94,35226
2026-01-27,39961.9,40083.92,38968.77,39336.13,31992
2026-01-28,39364.94,40244.74,39179.22,40139.79,22997
2026-01-29,40107.31,40344.32,38053.1,38360.89,22175
2026-01-30,38183.17,41876.84,37974.58,41200.92,31893
2026-01-31,41213.07,41385.21,39690.83,39942.83,35078
2026-02-01,39791.73,41115.78,39637.57,40909.04,36559
2026-02-02,40892.68,41676.69,40728.68,41497.13,24536
2026-02-03,41743.04,42159.39,41381.92,42000.11,19720
2026-02-04,41916.48,41964.67,40473.89,40691.34,29542
2026-02-05,40611.45,40776.25,39396.85,39425.62,59643
2026-02-06,39396.18,40183.89,39144.59,39654.96,31853
2026-02-07,39488.59,41747.7,39402.82,41611.14,40928
2026-02-08,41470.62,44123.88,41400.81,43666.13,41098
2026-02-09,43575.41,43783.02,41798.64,41822.35,27158
2026-02-10,42075.73,43516.88,41987.54,43329.74,29896
2026-02-11,43215.45,43728.51,43212.24,43612.27,19993
2026-02-12,43449.53,43899.05,42463.77,42706.09,23476
2026-02-13,42864.11,43246.41,40919.48,41440.98,20952
2026-02-14,41365.61,42966.49,41143.32,42879.19,50222
2026-02-15,42814.49,42947.37,41395.12,41653.61,19977
2026-02-16,41576.04,41739.11,41386.35,41397.36,25948
2026-02-17,41295.76,41440.37,39648.77,39789.7,42596
2026-02-18,39761.45,41122.73,39627.89,41084.66,24408
2026-02-19,41217.2,41346.33,40328.1,40690.62,20848
2026-02-20,40569.97,41761.05,40487.51,41674.31,28620
2026-02-21,41554.43,41886.96,41471.28,41720.41,29779
2026-02-22,41794.43,43149.27,41625.78,42970.55,39789
2026-02-23,43038.27,43502.38,42830.73,43472.44,20859
2026-02-24,43251.14,43558.91,42892.41,43189.62,28359
2026-02-25,43136.86,43341.61,42775.22,42927.69,49561
2026-02-26,42925.54,46149.59,42752.83,46140.09,29121
2026-02-27,46083.95,47662.22,45915.97,47555.46,37344
2026-02-28,47403.68,47876.0,47301.8,47789.01,30582
2026-03-01,48060.41,48332.74,47875.31,48130.96,24559
2026-03-02,48324.57,48617.06,46744.66,46788.16,28945
2026-03-03,46719.63,46956.47,46716.05,46949.13,42720
2026-03-04,46897.0,49083.49,46787.83,49077.75,42812
2026-03-05,48804.75,49031.63,48630.86,48961.32,24877
2026-03-06,48869.3,49320.1,48216.2,49107.14,28489
2026-03-07,49006.28,49153.31,47345.01,47529.85,35082
2026-03-08,47547.89,48714.62,47425.26,48596.54,17394
2026-03-09,48617.3,48793.6,48141.73,48703.55,29141
2026-03-10,48722.78,49432.95,48341.29,49292.46,21296
2026-03-11,49393.84,49616.03,48527.18,48785.04,31533
2026-03-12,48722.1,49968.35,48300.31,49876.54,25845
2026-03-13,49819.43,50112.57,49520.57,49884.61,19467
2026-03-14,49715.61,49805.57,48853.28,48890.8,48608
2026-03-15,48896.19,49313.6,48420.54,49217.66,36399
2026-03-16,49298.78,51949.9,49198.78,51482.29,31148
2026-03-17,51770.32,51866.43,51368.82,51372.53,24039
2026-03-18,51518.16,51880.96,50219.45,50534.63,57127
2026-03-19,50855.95,52093.36,50555.64,51790.31,43231
2026-03-20,51778.71,51926.0,51399.74,51522.7,38875
2026-03-21,51759.5,52264.71,51380.85,52217.38,42146
2026-03-22,52116.3,55393.61,51870.21,54783.85,49302
2026-03-23,54569.67,56571.62,54186.1,55857.05,17774
2026-03-24,55719.36,57590.4,54787.85,57121.62,42027
2026-03-25,57087.32,57132.21,56711.89,57033.31,25034
2026-03-26,57120.23,57725.21,53047.07,53703.58,37283
2026-03-27,53646.31,54104.47,53348.75,53402.31,31532
2026-03-28,53337.02,53929.22,52826.46,53798.88,47687
2026-03-29,53631.2,55899.39,53532.54,55374.81,34230
2026-03-30,55470.7,57775.65,55272.66,57493.73,21277
2026-03-31,57475.7,61552.94,57265.72,61540.41,33397
2026-04-01,61609.9,61835.64,57960.32,58107.24,38362
2026-04-02,57903.83,59275.26,57763.34,59154.47,34091
2026-04-03,59501.82,60078.19,59324.06,59393.36,46379
2026-04-04,59569.23,59980.87,58672.49,59155.46,24989
2026-04-05,59183.72,60254.43,58721.91,60044.47,15089
2026-04-06,60005.95,60150.58,57627.07,57640.27,46179
2026-04-07,57753.94,57804.31,54452.95,54837.92,23213
2026-04-08,54933.33,56358.77,54798.83,56007.54,23404
2026-04-09,56045.45,56444.06,55578.49,55876.77,43791
2026-04-10,56135.62,58337.85,56128.81,58120.26,49906
2026-04-11,58192.36,59059.72,57492.64,58517.81,36184
2026-04-12,58358.03,58622.24,56320.96,56810.38,28597
2026-04-13,56668.04,57377.18,55765.59,56023.29,36816
2026-04-14,55975.04,56921.52,55549.91,56780.52,24303
2026-04-15,56691.08,56852.25,54624.73,54837.19,27750
2026-04-16,54640.06,56777.52,54384.15,56731.69,43440
2026-04-17,56426.06,56604.15,55480.28,55614.11,41547
2026-04-18,55797.48,55880.64,55152.15,55335.6,28546
2026-04-19,55370.51,55482.63,55316.86,55463.71,24374
2026-04-20,55420.21,55795.82,55246.58,55350.1,33995
2026-04-21,55317.76,55929.51,54941.41,55592.87,27019
2026-04-22,55513.93,55916.82,53042.53,53268.29,44141
2026-04-23,53293.72,54951.23,53163.2,54339.06,42720
2026-04-24,54436.67,54879.23,54082.51,54525.52,66534
2026-04-25,54558.74,55334.68,54487.09,54986.62,42626
2026-04-26,55020.33,55257.61,54462.44,54682.55,33299
2026-04-27,54690.77,55028.1,53938.69,54407.86,23145
2026-04-28,54247.03,54341.48,53300.7,53439.05,42814
2026-04-29,52972.72,54168.42,52311.25,53564.29,17546
2026-04-30,53547.69,55160.43,53503.64,54928.88,40144
2026-05-01,55189.91,55551.15,53557.4,53954.98,34225
2026-05-02,53889.47,54292.37,53388.09,53665.37,29073
2026-05-03,53792.39,53945.62,53115.73,53372.58,44571
2026-05-04,53208.54,55594.39,53151.43,55189.66,40682
2026-05-05,55272.96,55576.26,54747.36,55513.94,35952
2026-05-06,55458.14,57350.47,54885.97,57319.87,22825
2026-05-07,57709.75,57810.74,55730.14,56107.1,50625
2026-05-08,56110.24,56675.39,55623.65,56505.81,48857
2026-05-09,56863.04,57336.16,54302.6,54333.45,37069
2026-05-10,54275.61,54432.46,51916.97,52052.12,28332
2026-05-11,52187.2,52244.99,50851.8,51060.91,54675
2026-05-12,50977.77,51733.19,50785.17,50977.12,36927
2026-05-13,50768.61,50880.11,49249.71,49265.24,49494
2026-05-14,49206.71,49225.41,48745.03,48944.13,41105
2026-05-15,48907.72,50153.06,48759.9,49642.36,45606
2026-05-16,49701.45,49763.73,49397.0,49546.67,38662
2026-05-17,49567.31,50490.89,48946.87,50292.06,35822
2026-05-18,50486.5,51215.58,50339.9,51206.63,60955
2026-05-19,51027.53,53045.27,50989.62,52762.1,32772
2026-05-20,52704.16,53724.66,52296.32,53521.32,66301
2026-05-21,53478.27,53571.7,52216.36,52298.4,37095
2026-05-22,52332.38,53075.42,51992.08,53000.26,52264
2026-05-23,52792.62,53023.63,52155.25,52704.64,48997
2026-05-24,52791.13,54907.19,52640.24,54196.49,37074
2026-05-25,54069.09,54133.85,52752.13,52762.4,26917
2026-05-26,52831.99,56314.28,52299.16,55804.21,25474
2026-05-27,55914.9,56391.36,53819.57,53928.68,36691
2026-05-28,54074.6,54335.2,52744.56,52968.46,31273
2026-05-29,52923.59,52987.88,52278.29,52466.04,38844
2026-05-30,52402.14,54678.14,52166.81,54250.84,37009
2026-05-31,54096.74,54333.75,52335.26,52349.79,39994
2026-06-01,52338.17,54408.29,52201.92,54150.16,41457
2026-06-02,54289.95,54891.62,52642.14,52740.6,61819
2026-06-03,52955.57,54066.5,52499.3,53933.43,30873
2026-06-04,53540.35,55496.05,53388.3,55256.77,35801
2026-06-05,54968.15,55513.37,54874.03,55184.59,24520
2026-06-06,55214.74,55430.6,54290.02,54445.64,40648
2026-06-07,54586.97,54663.45,52711.75,53014.62,47322
2026-06-08,52980.36,53336.87,51760.21,51824.99,38444
2026-06-09,51726.24,54372.18,51691.64,53947.86,44276
2026-06-10,53876.67,56837.53,53788.33,56771.86,17837
2026-06-11,56786.51,58302.41,56775.45,57765.85,29588
2026-06-12,57866.41,58047.59,54778.02,54986.8,37407
2026-06-13,54800.18,56238.06,54543.47,55575.69,43518
2026-06-14,55675.15,56253.71,54159.88,54339.79,60297
2026-06-15,54376.52,54387.76,53299.79,53331.06,30485
2026-06-16,53369.36,55258.95,53297.25,55220.23,43821
2026-06-17,55318.66,56391.64,54663.99,56139.07,60589
2026-06-18,56243.29,57429.94,55888.35,56864.99,43827
2026-06-19,56842.28,57444.19,54770.55,54937.93,31420
2026-06-20,54978.86,55604.41,54591.15,55161.52,53230
2026-06-21,55055.92,58030.48,54505.78,57340.44,29467
2026-06-22,57317.24,57750.25,55259.04,55538.24,60488
2026-06-23,55619.75,56484.99,55610.37,56151.06,26684
2026-06-24,56152.96,56712.89,55332.8,55645.62,24480
2026-06-25,55428.9,55557.13,53933.33,54074.24,23408
2026-06-26,54383.51,55259.08,52879.69,52912.46,36669
2026-06-27,52682.35,53700.5,52611.84,53264.9,71407
2026-06-28,53236.78,53426.48,52192.42,52543.5,24637
2026-06-29,52581.87,52902.53,52221.67,52563.26,24179
2026-06-30,52615.89,53787.68,52390.47,53381.08,55594
2026-07-01,53703.5,55273.72,53696.27,54902.18,15649
2026-07-02,54757.87,55264.19,52080.45,52417.16,29973
2026-07-03,52341.03,53282.75,51836.66,53123.23,23853
2026-07-04,53293.43,53354.11,52610.87,52730.12,16688
2026-07-05,52511.94,52869.92,52075.71,52639.71,45477
2026-07-06,52644.41,53161.85,50235.78,50277.22,18479
2026-07-07,50618.52,50999.85,48359.53,48625.01,41251
2026-07-08,48588.19,48641.38,46381.93,46937.84,30482
2026-07-09,46860.72,47029.47,46569.64,46949.98,36231
2026-07-10,47016.46,47055.13,45641.5,45825.46,41809
2026-07-11,46103.85,46363.38,45140.52,45415.34,47213
2026-07-12,45341.26,45792.91,44384.5,44565.3,23201
2026-07-13,44650.18,45273.33,44535.52,45094.09,20632
2026-07-14,45302.38,45905.9,45129.12,45843.96,27645
2026-07-15,45675.06,46793.12,45470.02,46380.83,55412
2026-07-16,46410.08,48041.07,46333.09,47739.93,22363
2026-07-17,47681.99,48997.1,47407.16,48848.28,27829
2026-07-18,48780.22,50763.41,48241.34,50717.53,21725
2026-07-19,50674.94,50748.29,49091.33,49172.9,38785
2026-07-20,48976.5,50068.85,48734.41,49960.21,49303
2026-07-21,50059.63,51301.69,49841.92,51164.43,31474
2026-07-22,51176.51,51325.64,48229.9,48640.36,36137
2026-07-23,48546.25,51591.83,48466.64,51447.35,16110
2026-07-24,51574.88,53982.15,51224.07,53695.23,17223
2026-07-25,53565.23,55863.59,53510.37,55370.39,25681
2026-07-26,55143.33,56000.31,54903.17,55959.35,40611
2026-07-27,55947.34,56701.37,52658.5,53404.08,24006
2026-07-28,53601.57,55542.78,53397.24,55232.07,57554
2026-07-29,55264.63,58570.58,54796.11,58254.39,29869
2026-07-30,57894.74,57947.24,57517.27,57629.53,19131
2026-07-31,57798.91,60833.67,57257.13,60754.65,37490
2026-08-01,60571.8,61302.47,60181.26,61236.45,28727
2026-08-02,60907.15,61827.22,57014.41,57881.22,65194
2026-08-03,57858.04,59713.76,57808.33,58727.49,36348
2026-08-04,58991.05,59203.7,55943.61,55981.99,25535
2026-08-05,56082.99,56196.21,54808.05,55049.42,34098
2026-08-06,54733.98,55042.1,53361.29,53654.24,50807
2026-08-07,53733.24,54148.14,52638.7,52660.06,37060
2026-08-08,52878.2,53249.2,51473.69,51489.13,61082
2026-08-09,51615.9,51989.82,50288.26,50487.5,27088
2026-08-10,50308.5,52898.58,50246.43,52555.08,32814
2026-08-11,52617.48,53845.73,52055.71,53562.39,32305
2026-08-12,53305.34,53556.14,53098.84,53381.08,60393
2026-08-13,53146.67,53464.72,52968.51,53283.54,33572
2026-08-14,53388.55,53546.1,51538.16,51672.71,28304
2026-08-15,51981.53,53382.7,51513.85,52994.06,28648
2026-08-16,52893.32,52900.14,50257.65,50261.66,17576
2026-08-17,50147.19,50849.09,50128.28,50828.75,55912
2026-08-18,50914.96,51098.18,50645.99,50809.66,22358
2026-08-19,50509.52,51551.33,50265.16,51281.29,27309
2026-08-20,51111.79,51535.94,48186.92,48295.64,21635
2026-08-21,48332.94,48973.78,47982.81,48557.05,52014
2026-08-22,48499.14,50367.16,48241.28,49801.04,27953
2026-08-23,49869.69,53419.08,49829.18,52754.17,37528
2026-08-24,52804.97,53602.97,52787.37,53549.3,26238
2026-08-25,53685.42,53801.75,52982.47,53307.0,18511
2026-08-26,53317.24,54707.45,53239.89,54370.71,45240
2026-08-27,54570.35,55062.11,53762.05,53764.33,22865
2026-08-28,53905.54,53995.56,52166.96,52167.41,37569
2026-08-29,52055.79,54166.97,51965.95,54126.84,43006
2026-08-30,54544.05,54591.02,53317.86,53519.46,36204
2026-08-31,53549.38,53707.68,53377.1,53605.5,62415
2026-09-01,53698.11,56934.1,53371.83,56623.1,44798
2026-09-02,56447.59,59143.13,56218.86,59105.08,28223
2026-09-03,59015.57,59085.07,57358.55,58015.33,44383
2026-09-04,58029.29,58686.49,58008.12,58551.2,31580
2026-09-05,58262.17,58417.44,57990.81,58366.96,27048
2026-09-06,58433.82,58902.22,57122.51,57483.25,42489
2026-09-07,57827.33,58104.46,55609.93,55832.36,41137
2026-09-08,55997.83,56325.29,54390.76,54827.45,33044
2026-09-09,54551.01,59174.82,54285.05,58597.26,28902
2026-09-10,58522.22,61087.84,57991.71,60758.07,26700
2026-09-11,60856.35,62256.58,60561.62,61778.19,37393
2026-09-12,61734.29,62011.83,60389.9,61234.5,34737
